352 7 7
2.8065 2.8148 2.9837 2.9904 2.9426 2.9298 2.9159
18.7 17.2 19.7 16.7 17.8 19.4 15.3
2.8148 2.9837 2.9904 2.9426 2.9298 2.9159 2.7332
17.2 19.7 16.7 17.8 19.4 15.3 15.5
2.9837 2.9904 2.9426 2.9298 2.9159 2.7332 2.7715
19.7 16.7 17.8 19.4 15.3 15.5 18.4
2.9904 2.9426 2.9298 2.9159 2.7332 2.7715 2.8463
16.7 17.8 19.4 15.3 15.5 18.4 19.9
2.9426 2.9298 2.9159 2.7332 2.7715 2.8463 2.9202
17.8 19.4 15.3 15.5 18.4 19.9 21.3
2.9298 2.9159 2.7332 2.7715 2.8463 2.9202 3.1291
19.4 15.3 15.5 18.4 19.9 21.3 18.3
2.9159 2.7332 2.7715 2.8463 2.9202 3.1291 3.1207
15.3 15.5 18.4 19.9 21.3 18.3 17.4
2.7332 2.7715 2.8463 2.9202 3.1291 3.1207 3.1985
15.5 18.4 19.9 21.3 18.3 17.4 17.8
2.7715 2.8463 2.9202 3.1291 3.1207 3.1985 3.1289
18.4 19.9 21.3 18.3 17.4 17.8 21.6
2.8463 2.9202 3.1291 3.1207 3.1985 3.1289 3.1251
19.9 21.3 18.3 17.4 17.8 21.6 19.9
2.9202 3.1291 3.1207 3.1985 3.1289 3.1251 3.1989
21.3 18.3 17.4 17.8 21.6 19.9 19.2
3.1291 3.1207 3.1985 3.1289 3.1251 3.1989 3.0426
18.3 17.4 17.8 21.6 19.9 19.2 17.3
3.1207 3.1985 3.1289 3.1251 3.1989 3.0426 2.9521
17.4 17.8 21.6 19.9 19.2 17.3 16.8
3.1985 3.1289 3.1251 3.1989 3.0426 2.9521 2.9484
17.8 21.6 19.9 19.2 17.3 16.8 17.6
3.1289 3.1251 3.1989 3.0426 2.9521 2.9484 3.0049
21.6 19.9 19.2 17.3 16.8 17.6 17.2
3.1251 3.1989 3.0426 2.9521 2.9484 3.0049 3.0328
19.9 19.2 17.3 16.8 17.6 17.2 17.1
3.1989 3.0426 2.9521 2.9484 3.0049 3.0328 3.0141
19.2 17.3 16.8 17.6 17.2 17.1 15.5
3.0426 2.9521 2.9484 3.0049 3.0328 3.0141 3.0409
17.3 16.8 17.6 17.2 17.1 15.5 14.3
2.9521 2.9484 3.0049 3.0328 3.0141 3.0409 2.9896
16.8 17.6 17.2 17.1 15.5 14.3 11.2
2.9484 3.0049 3.0328 3.0141 3.0409 2.9896 2.9855
17.6 17.2 17.1 15.5 14.3 11.2 10.7
3.0049 3.0328 3.0141 3.0409 2.9896 2.9855 2.9349
17.2 17.1 15.5 14.3 11.2 10.7 11.5
3.0328 3.0141 3.0409 2.9896 2.9855 2.9349 2.8991
17.1 15.5 14.3 11.2 10.7 11.5 12.8
3.0141 3.0409 2.9896 2.9855 2.9349 2.8991 2.9406
15.5 14.3 11.2 10.7 11.5 12.8 14.6
3.0409 2.9896 2.9855 2.9349 2.8991 2.9406 2.9604
14.3 11.2 10.7 11.5 12.8 14.6 16.2
2.9896 2.9855 2.9349 2.8991 2.9406 2.9604 2.8335
11.2 10.7 11.5 12.8 14.6 16.2 16.1
2.9855 2.9349 2.8991 2.9406 2.9604 2.8335 2.8035
10.7 11.5 12.8 14.6 16.2 16.1 18.9
2.9349 2.8991 2.9406 2.9604 2.8335 2.8035 2.8403
11.5 12.8 14.6 16.2 16.1 18.9 19.7
2.8991 2.9406 2.9604 2.8335 2.8035 2.8403 2.7738
12.8 14.6 16.2 16.1 18.9 19.7 18.7
2.9406 2.9604 2.8335 2.8035 2.8403 2.7738 2.812
14.6 16.2 16.1 18.9 19.7 18.7 19.2
2.9604 2.8335 2.8035 2.8403 2.7738 2.812 2.8687
16.2 16.1 18.9 19.7 18.7 19.2 18
2.8335 2.8035 2.8403 2.7738 2.812 2.8687 2.917
16.1 18.9 19.7 18.7 19.2 18 16.9
2.8035 2.8403 2.7738 2.812 2.8687 2.917 2.9081
18.9 19.7 18.7 19.2 18 16.9 15
2.8403 2.7738 2.812 2.8687 2.917 2.9081 2.9024
19.7 18.7 19.2 18 16.9 15 13.9
2.7738 2.812 2.8687 2.917 2.9081 2.9024 3.0372
18.7 19.2 18 16.9 15 13.9 14.5
2.812 2.8687 2.917 2.9081 2.9024 3.0372 3.0734
19.2 18 16.9 15 13.9 14.5 11.6
2.8687 2.917 2.9081 2.9024 3.0372 3.0734 3.115
18 16.9 15 13.9 14.5 11.6 9.7
2.917 2.9081 2.9024 3.0372 3.0734 3.115 3.2032
16.9 15 13.9 14.5 11.6 9.7 10.8
2.9081 2.9024 3.0372 3.0734 3.115 3.2032 3.1963
15 13.9 14.5 11.6 9.7 10.8 14
2.9024 3.0372 3.0734 3.115 3.2032 3.1963 3.1747
13.9 14.5 11.6 9.7 10.8 14 12.7
3.0372 3.0734 3.115 3.2032 3.1963 3.1747 3.2061
14.5 11.6 9.7 10.8 14 12.7 14.4
3.0734 3.115 3.2032 3.1963 3.1747 3.2061 3.216
11.6 9.7 10.8 14 12.7 14.4 12.1
3.115 3.2032 3.1963 3.1747 3.2061 3.216 3.2165
9.7 10.8 14 12.7 14.4 12.1 11
3.2032 3.1963 3.1747 3.2061 3.216 3.2165 3.3373
10.8 14 12.7 14.4 12.1 11 13
3.1963 3.1747 3.2061 3.216 3.2165 3.3373 3.338
14 12.7 14.4 12.1 11 13 13.6
3.1747 3.2061 3.216 3.2165 3.3373 3.338 3.3666
12.7 14.4 12.1 11 13 13.6 14.9
3.2061 3.216 3.2165 3.3373 3.338 3.3666 3.3662
14.4 12.1 11 13 13.6 14.9 14.9
3.216 3.2165 3.3373 3.338 3.3666 3.3662 3.2279
12.1 11 13 13.6 14.9 14.9 14.2
3.2165 3.3373 3.338 3.3666 3.3662 3.2279 3.2088
11 13 13.6 14.9 14.9 14.2 11
3.3373 3.338 3.3666 3.3662 3.2279 3.2088 3.3058
13 13.6 14.9 14.9 14.2 11 8.3
3.338 3.3666 3.3662 3.2279 3.2088 3.3058 3.3078
13.6 14.9 14.9 14.2 11 8.3 11.3
3.3666 3.3662 3.2279 3.2088 3.3058 3.3078 3.2918
14.9 14.9 14.2 11 8.3 11.3 8.5
3.3662 3.2279 3.2088 3.3058 3.3078 3.2918 3.3786
14.9 14.2 11 8.3 11.3 8.5 10.5
3.2279 3.2088 3.3058 3.3078 3.2918 3.3786 3.3658
14.2 11 8.3 11.3 8.5 10.5 13.7
3.2088 3.3058 3.3078 3.2918 3.3786 3.3658 3.3047
11 8.3 11.3 8.5 10.5 13.7 17.8
3.3058 3.3078 3.2918 3.3786 3.3658 3.3047 3.2838
8.3 11.3 8.5 10.5 13.7 17.8 15.6
3.3078 3.2918 3.3786 3.3658 3.3047 3.2838 3.2734
11.3 8.5 10.5 13.7 17.8 15.6 12.5
3.2918 3.3786 3.3658 3.3047 3.2838 3.2734 3.3076
8.5 10.5 13.7 17.8 15.6 12.5 14.1
3.3786 3.3658 3.3047 3.2838 3.2734 3.3076 3.2562
10.5 13.7 17.8 15.6 12.5 14.1 14.5
3.3658 3.3047 3.2838 3.2734 3.3076 3.2562 3.2775
13.7 17.8 15.6 12.5 14.1 14.5 13.1
3.3047 3.2838 3.2734 3.3076 3.2562 3.2775 3.3662
17.8 15.6 12.5 14.1 14.5 13.1 12
3.2838 3.2734 3.3076 3.2562 3.2775 3.3662 3.4577
15.6 12.5 14.1 14.5 13.1 12 13.6
3.2734 3.3076 3.2562 3.2775 3.3662 3.4577 3.4854
12.5 14.1 14.5 13.1 12 13.6 13.3
3.3076 3.2562 3.2775 3.3662 3.4577 3.4854 3.5739
14.1 14.5 13.1 12 13.6 13.3 14.1
3.2562 3.2775 3.3662 3.4577 3.4854 3.5739 3.6699
14.5 13.1 12 13.6 13.3 14.1 12.2
3.2775 3.3662 3.4577 3.4854 3.5739 3.6699 3.681
13.1 12 13.6 13.3 14.1 12.2 11.3
3.3662 3.4577 3.4854 3.5739 3.6699 3.681 3.6692
12 13.6 13.3 14.1 12.2 11.3 13.8
3.4577 3.4854 3.5739 3.6699 3.681 3.6692 3.649
13.6 13.3 14.1 12.2 11.3 13.8 14.1
3.4854 3.5739 3.6699 3.681 3.6692 3.649 3.6349
13.3 14.1 12.2 11.3 13.8 14.1 13.4
3.5739 3.6699 3.681 3.6692 3.649 3.6349 3.5364
14.1 12.2 11.3 13.8 14.1 13.4 12.4
3.6699 3.681 3.6692 3.649 3.6349 3.5364 3.3838
12.2 11.3 13.8 14.1 13.4 12.4 12.3
3.681 3.6692 3.649 3.6349 3.5364 3.3838 3.3366
11.3 13.8 14.1 13.4 12.4 12.3 13.1
3.6692 3.649 3.6349 3.5364 3.3838 3.3366 3.2845
13.8 14.1 13.4 12.4 12.3 13.1 12.3
3.649 3.6349 3.5364 3.3838 3.3366 3.2845 3.3368
14.1 13.4 12.4 12.3 13.1 12.3 11.2
3.6349 3.5364 3.3838 3.3366 3.2845 3.3368 3.4241
13.4 12.4 12.3 13.1 12.3 11.2 10.9
3.5364 3.3838 3.3366 3.2845 3.3368 3.4241 3.4895
12.4 12.3 13.1 12.3 11.2 10.9 10.1
3.3838 3.3366 3.2845 3.3368 3.4241 3.4895 3.4923
12.3 13.1 12.3 11.2 10.9 10.1 10.5
3.3366 3.2845 3.3368 3.4241 3.4895 3.4923 3.5122
13.1 12.3 11.2 10.9 10.1 10.5 9.4
3.2845 3.3368 3.4241 3.4895 3.4923 3.5122 3.6326
12.3 11.2 10.9 10.1 10.5 9.4 8.4
3.3368 3.4241 3.4895 3.4923 3.5122 3.6326 3.6273
11.2 10.9 10.1 10.5 9.4 8.4 9
3.4241 3.4895 3.4923 3.5122 3.6326 3.6273 3.5845
10.9 10.1 10.5 9.4 8.4 9 10.3
3.4895 3.4923 3.5122 3.6326 3.6273 3.5845 3.7133
10.1 10.5 9.4 8.4 9 10.3 9.8
3.4923 3.5122 3.6326 3.6273 3.5845 3.7133 3.7911
10.5 9.4 8.4 9 10.3 9.8 9.6
3.5122 3.6326 3.6273 3.5845 3.7133 3.7911 3.7996
9.4 8.4 9 10.3 9.8 9.6 10.1
3.6326 3.6273 3.5845 3.7133 3.7911 3.7996 3.9079
8.4 9 10.3 9.8 9.6 10.1 8
3.6273 3.5845 3.7133 3.7911 3.7996 3.9079 3.947
9 10.3 9.8 9.6 10.1 8 8.3
3.5845 3.7133 3.7911 3.7996 3.9079 3.947 3.8819
10.3 9.8 9.6 10.1 8 8.3 8.7
3.7133 3.7911 3.7996 3.9079 3.947 3.8819 3.9012
9.8 9.6 10.1 8 8.3 8.7 7.7
3.7911 3.7996 3.9079 3.947 3.8819 3.9012 3.9786
9.6 10.1 8 8.3 8.7 7.7 4.6
3.7996 3.9079 3.947 3.8819 3.9012 3.9786 3.9832
10.1 8 8.3 8.7 7.7 4.6 2.1
3.9079 3.947 3.8819 3.9012 3.9786 3.9832 3.9872
8 8.3 8.7 7.7 4.6 2.1 1.5
3.947 3.8819 3.9012 3.9786 3.9832 3.9872 4.1083
8.3 8.7 7.7 4.6 2.1 1.5 4.1
3.8819 3.9012 3.9786 3.9832 3.9872 4.1083 4.0185
8.7 7.7 4.6 2.1 1.5 4.1 9
3.9012 3.9786 3.9832 3.9872 4.1083 4.0185 3.9188
7.7 4.6 2.1 1.5 4.1 9 16
3.9786 3.9832 3.9872 4.1083 4.0185 3.9188 3.737
4.6 2.1 1.5 4.1 9 16 9.9
3.9832 3.9872 4.1083 4.0185 3.9188 3.737 3.9596
2.1 1.5 4.1 9 16 9.9 7.4
3.9872 4.1083 4.0185 3.9188 3.737 3.9596 4.0493
1.5 4.1 9 16 9.9 7.4 6.4
4.1083 4.0185 3.9188 3.737 3.9596 4.0493 3.9859
4.1 9 16 9.9 7.4 6.4 3.6
4.0185 3.9188 3.737 3.9596 4.0493 3.9859 3.9934
9 16 9.9 7.4 6.4 3.6 6.8
3.9188 3.737 3.9596 4.0493 3.9859 3.9934 3.9838
16 9.9 7.4 6.4 3.6 6.8 11.8
3.737 3.9596 4.0493 3.9859 3.9934 3.9838 4.0151
9.9 7.4 6.4 3.6 6.8 11.8 12.1
3.9596 4.0493 3.9859 3.9934 3.9838 4.0151 4.0264
7.4 6.4 3.6 6.8 11.8 12.1 10
4.0493 3.9859 3.9934 3.9838 4.0151 4.0264 4.1088
6.4 3.6 6.8 11.8 12.1 10 6.4
3.9859 3.9934 3.9838 4.0151 4.0264 4.1088 4.1308
3.6 6.8 11.8 12.1 10 6.4 6.8
3.9934 3.9838 4.0151 4.0264 4.1088 4.1308 4.0296
6.8 11.8 12.1 10 6.4 6.8 12.1
3.9838 4.0151 4.0264 4.1088 4.1308 4.0296 3.9529
11.8 12.1 10 6.4 6.8 12.1 8.6
4.0151 4.0264 4.1088 4.1308 4.0296 3.9529 3.9532
12.1 10 6.4 6.8 12.1 8.6 8.6
4.0264 4.1088 4.1308 4.0296 3.9529 3.9532 3.9565
10 6.4 6.8 12.1 8.6 8.6 7.5
4.1088 4.1308 4.0296 3.9529 3.9532 3.9565 3.9677
6.4 6.8 12.1 8.6 8.6 7.5 7.9
4.1308 4.0296 3.9529 3.9532 3.9565 3.9677 3.877
6.8 12.1 8.6 8.6 7.5 7.9 7.1
4.0296 3.9529 3.9532 3.9565 3.9677 3.877 3.8236
12.1 8.6 8.6 7.5 7.9 7.1 6.9
3.9529 3.9532 3.9565 3.9677 3.877 3.8236 3.8132
8.6 8.6 7.5 7.9 7.1 6.9 7.2
3.9532 3.9565 3.9677 3.877 3.8236 3.8132 3.6692
8.6 7.5 7.9 7.1 6.9 7.2 5.4
3.9565 3.9677 3.877 3.8236 3.8132 3.6692 3.5546
7.5 7.9 7.1 6.9 7.2 5.4 6.1
3.9677 3.877 3.8236 3.8132 3.6692 3.5546 3.3634
7.9 7.1 6.9 7.2 5.4 6.1 9.5
3.877 3.8236 3.8132 3.6692 3.5546 3.3634 3.3434
7.1 6.9 7.2 5.4 6.1 9.5 10.6
3.8236 3.8132 3.6692 3.5546 3.3634 3.3434 3.3317
6.9 7.2 5.4 6.1 9.5 10.6 8.7
3.8132 3.6692 3.5546 3.3634 3.3434 3.3317 3.4344
7.2 5.4 6.1 9.5 10.6 8.7 12.9
3.6692 3.5546 3.3634 3.3434 3.3317 3.4344 3.3886
5.4 6.1 9.5 10.6 8.7 12.9 7.4
3.5546 3.3634 3.3434 3.3317 3.4344 3.3886 3.595
6.1 9.5 10.6 8.7 12.9 7.4 6.1
3.3634 3.3434 3.3317 3.4344 3.3886 3.595 3.7071
9.5 10.6 8.7 12.9 7.4 6.1 8.7
3.3434 3.3317 3.4344 3.3886 3.595 3.7071 3.6867
10.6 8.7 12.9 7.4 6.1 8.7 6.5
3.3317 3.4344 3.3886 3.595 3.7071 3.6867 3.731
8.7 12.9 7.4 6.1 8.7 6.5 6.2
3.4344 3.3886 3.595 3.7071 3.6867 3.731 3.8165
